,Unnamed: 0,highway,side,between,time,start_loc,end_loc,end_lat,end_lon,start_lat,start_lon,avg_lat,avg_lon,geohash
5544,5544,Bessborough Drive,West,Millwood Road and Parkhurst Boulevard,Anytime,Millwood Road , Parkhurst Boulevard,43.709373,-79.3710135,43.7049,-79.371144,43.707136500000004,-79.37107875000001,dpz89ue
5545,5545,Bessborough Drive,East,Glenvale Boulevard and Annesley Avenue,"8:00 a.m. to 4:00 p.m., Mon. to Fri., except public holidays",Glenvale Boulevard , Annesley Avenue,43.714899,-79.376463,43.716366,-79.3767735,43.7156325,-79.37661825,dpz89wp
5546,5546,Bessborough Drive,East,Annesley Avenue and Broadway Avenue,"8:00 a.m. to 10:00 a.m., Mon. to Fri., except public holidays",Annesley Avenue , Broadway Avenue,43.713999,-79.376292,43.714899,-79.376463,43.714449,-79.3763775,dpz89tz
5547,5547,Bessborough Drive,East,Broadway Avenue and Eglinton Avenue East,"8:00 a.m. to 6:00 p.m., Mon. to Fri., except public holidays",Broadway Avenue , Eglinton Avenue East,43.711721999999995,-79.37393399999999,43.713999,-79.376292,43.7128605,-79.375113,dpz89v8
5548,5548,Bessborough Drive,West,Glenvale Boulevard and Broadway Avenue,"8:00 a.m. to 10:00 a.m., Mon. to Fri.",Glenvale Boulevard , Broadway Avenue,43.713999,-79.376292,43.716366,-79.3767735,43.7151825,-79.37653275,dpz89wp
5549,5549,Beth Street,South,Dawes Road and Meighen Avenue,Anytime,Dawes Road , Meighen Avenue,43.70406299999999,-79.2954135,43.70436900000002,-79.2964035,43.704216,-79.2959085,dpz8es4
5550,5550,Binswood Avenue,West,Sammon Avenue and Barker Avenue,Anytime,Sammon Avenue , Barker Avenue,43.69278599999999,-79.3230345,43.689573,-79.32205350000002,43.6911795,-79.32254400000002,dpz8dcx
5551,5551,Binswood Avenue,East,Sammon Avenue and Barker Avenue,"8:00 a.m. to 10:00 a.m., 3:00 p.m. to 5:00 p.m., Mon. to Fri.",Sammon Avenue , Barker Avenue,43.69278599999999,-79.3230345,43.689573,-79.32205350000002,43.6911795,-79.32254400000002,dpz8dcx
5552,5552,Binswood Avenue,Both,Cosburn Avenue and Plains Road,"9:00 a.m. to 5:00 p.m., Mon. to Fri., except public holidays",Cosburn Avenue , Plains Road,43.696791000000005,-79.324785,43.69500000000001,-79.32400200000002,43.695895500000006,-79.32439350000001,dpz8dft
5553,5553,Blair Street,Both,Northline Road (east intersection) and Tucker Street (east intersection),Anytime,Northline Road (east intersection) , Tucker Street (east intersection),43.71624000000001,-79.306389,43.716501,-79.30635749999998,43.71637050000001,-79.30637324999998,dpz8eq6
5554,5554,Blair Street,East,Tucker Street (east intersection) and Blair Street (south branch),Anytime,Tucker Street (east intersection) , Blair Street (south branch),43.648690000000045,-79.38543999999996,43.716240000000006,-79.306389,43.68246500000002,-79.34591449999998,dpz8d2n
5555,5555,Blair Street,Both,Blair Street (east branch) and Blair Street (west branch),Anytime,Blair Street (east branch) , Blair Street (west branch),43.714998000000016,-79.30611133493709,43.714998000000016,-79.3061113349371,43.714998000000016,-79.3061113349371,dpz8eq5
5556,5556,Blair Street,East,Blair Street (south branch) and Tucker Street (west intersection),Anytime,Blair Street (south branch) , Tucker Street (west intersection),43.71624000000001,-79.306389,43.648690000000045,-79.38543999999995,43.68246500000003,-79.34591449999996,dpz8d2n
5557,5557,Blair Street,West,Blair Street (south branch) and Northline Road (west intersection),Anytime,Blair Street (south branch) , Northline Road (west intersection),43.716500999999994,-79.3063575,43.648690000000045,-79.38543999999995,43.68259550000002,-79.34589874999998,dpz8d2n
5558,5558,Bonnie Brae Boulevard,East,Sammon Avenue and Mortimer Avenue,Anytime,Sammon Avenue , Mortimer Avenue,43.68943800000002,-79.3317015,43.68767400000002,-79.330923,43.68855600000002,-79.33131225,dpz8dc2
5559,5559,Brentcliffe Road,East,Eglinton Avenue East and a point 62 metres north,"9:00 a.m. to 1:00 p.m., Mon. to Fri., excluding public holidays",Eglinton Avenue East , a point 62 metres north,43.648690000000045,-79.38543999999996,43.71462000000001,-79.35979499999998,43.68165500000003,-79.37261749999996,dpz89b4
5560,5560,Brentcliffe Road,Both,Eglinton Avenue East and a point 15 metres south,Anytime,Eglinton Avenue East , a point 15 metres south,43.7163033363037,-79.36049156124756,43.71462000000001,-79.35979499999998,43.71546166815186,-79.36014328062376,dpz8dn5
5561,5561,Brentcliffe Road,Both,Vanderhoof Avenue and a point 15 metres north,Anytime,V,erhoof Avenue ,43.7163033363037,-79.36049156124756,43.7163033363037,-79.36049156124756,43.7163033363037,-79.36049156124756,dpz8dn7
5562,5562,Brentcliffe Road,Both,Wicksteed Avenue and Vanderhoof Avenue,Anytime,Wicksteed Avenue , V,43.7163033363037,-79.36049156124756,43.71145200000001,-79.3585125,43.71387766815185,-79.35950203062379,dpz8dju
5563,5563,Brentcliffe Road,North,A point 76 metres west of Rykert Crescent and a point 91 metres west of Rykert Crescent,Anytime,A point 76 metres west of Rykert Crescent , a point 91 metres west of Rykert Crescent,43.717005,-79.36224299999999,43.717005,-79.36224299999998,43.717005,-79.36224299999998,dpz8dn6
5564,5564,Broadway Avenue,South,Bayview Avenue and Bessborough Drive,Anytime,Bayview Avenue , Bessborough Drive,43.713999,-79.376292,43.71381000000001,-79.3775655,43.713904500000005,-79.37692875,dpz89tz
5565,5565,Broadway Avenue,South,Bessborough Drive and Winsloe Avenue,"8:00 a.m. to 6:00 p.m., Mon. to Fri., except public holidays",Bessborough Drive , Winsloe Avenue,43.714223999999994,-79.37508150000001,43.713999,-79.376292,43.7141115,-79.37568675,dpz89vb
5566,5566,Broadway Avenue,North,Bayview Avenue and Bessborough Drive,"8:00 a.m. to 10:00 a.m., Mon. to Fri.",Bayview Avenue , Bessborough Drive,43.713999,-79.376292,43.71381000000001,-79.3775655,43.713904500000005,-79.37692875,dpz89tz
5567,5567,Broadway Avenue,North,Don Avon Drive and a point 30 metres east of Don Avon Drive,Anytime,Don Avon Drive , a point 30 metres east of Don Avon Drive,43.716789000000006,-79.363404,43.71678900000001,-79.363404,43.716789000000006,-79.363404,dpz8dn3
5568,5568,Browning Avenue,North,Pape Avenue and a point 141.3 metres west of Pape Avenue,Anytime,Pape Avenue , a point 141.3 metres west of Pape Avenue,43.683183000000014,-79.3464525,43.68318300000002,-79.3464525,43.683183000000014,-79.3464525,dpz8d2m
5569,5569,Browning Avenue,South,A point 30 metres west of Pape Avenue and a point 39 metres west of Pape Avenue,"9:00 a.m. to 5:00 p.m., Mon. to Fri.",A point 30 metres west of Pape Avenue , a point 39 metres west of Pape Avenue,43.683183000000014,-79.3464525,43.68318300000002,-79.3464525,43.683183000000014,-79.3464525,dpz8d2m
5570,5570,Bryant Avenue,West,Denton Avenue and Dentonia Park Avenue,Anytime,Denton Avenue , Dentonia Park Avenue,43.693371000000006,-79.290189,43.69268700000001,-79.289811,43.69302900000001,-79.28999999999999,dpz8edn
5571,5571,Burley Avenue,West,A point opposite the northerly limit of Floyd Avenue and Bater Avenue,Anytime,A point opposite the northerly limit of Floyd Avenue , Bater Avenue,43.68681000000001,-79.35444,43.685982,-79.3547415,43.686396,-79.35459075,dpz8d0z
5572,5572,Burley Avenue,West,Bater Avenue and Gowan Avenue,Anytime,Bater Avenue , Gowan Avenue,43.687584000000015,-79.354143,43.68681000000001,-79.35444,43.68719700000001,-79.35429149999999,dpz8d1p
5573,5573,Burley Avenue,East,Westwood Avenue (west intersection) and Gowan Avenue,Anytime,Westwood Avenue (west intersection) , Gowan Avenue,43.687584000000015,-79.354143,43.68520800000002,-79.35507,43.686396000000016,-79.35460649999999,dpz8d0z
5574,5574,Burrell Avenue,North,Gledhill Avenue and King Edward Avenue,Anytime,Gledhill Avenue , King Edward Avenue,43.690680000000015,-79.31151,43.690887,-79.31039399999997,43.69078350000001,-79.31095199999999,dpz8e1x
5575,5575,Burrell Avenue,South,Gledhill Avenue and King Edward Avenue,Anytime,Gledhill Avenue , King Edward Avenue,43.690680000000015,-79.31151,43.690887,-79.31039399999997,43.69078350000001,-79.31095199999999,dpz8e1x
5576,5576,Cadorna Avenue,Both,Plains Road and O'Connor Drive (west intersection),2:00 a.m. to 6:00 a.m.,Plains Road , O'Connor Drive (west intersection),43.695234,-79.34116949999999,43.693434,-79.3404135,43.694334,-79.3407915,dpz8dd3
5577,5577,Cadorna Avenue,East,O'Connor Drive (west intersection) and Cosburn Avenue,Anytime,O'Connor Drive (west intersection) , Cosburn Avenue,43.691607000000005,-79.339662,43.695234,-79.34116949999998,43.6934205,-79.34041574999999,dpz8dd4
5578,5578,Cambrai Avenue,North,Chisholm Avenue and Westlake Avenue,Anytime,Chisholm Avenue , Westlake Avenue,43.69579200000001,-79.3088415,43.69628700000001,-79.306632,43.69603950000001,-79.30773675,dpz8e69
5579,5579,Canvarco Road,North,Laird Drive and the northeast end of Canvarco Road,Anytime,Laird Drive , the northeast end of Canvarco Road,43.704177590819874,-79.35886598812432,43.703802,-79.36087049999998,43.70398979540994,-79.35986824406214,dpz8dh5
5580,5580,Canvarco Road,South,A point 142 metres east of Laird Drive and a point 30 metres further east,Anytime,A point 142 metres east of Laird Drive , a point 30 metres further east,43.648690000000045,-79.38543999999996,43.703802,-79.36087049999998,43.67624600000002,-79.37315524999997,dpz83z4
5581,5581,Canvarco Road,South,The northeast end of Canvarco Road and a point 60 metres southwest,Anytime,The northeast end of Canvarco Road , a point 60 metres southwest,43.648690000000045,-79.38543999999996,43.70417759081987,-79.35886598812431,43.676433795409956,-79.37215299406213,dpz83z4
5582,5582,Carlaw Avenue,East,A point 60.5 metres north of Fulton Avenue and a point 11 metres further north,"7:00 a.m. to 6:00 p.m., Mon. to Fri.",A point 60.5 metres north of Fulton Avenue , a point 11 metres further north,43.648690000000045,-79.38543999999996,43.68353400000001,-79.349211,43.66611200000003,-79.36732549999998,dpz83vn
5583,5583,Carlaw Avenue,East,Gowan Avenue and Floyd Avenue,Anytime,Gowan Avenue , Floyd Avenue,43.68703500000001,-79.3505115,43.68795299999999,-79.3508535,43.687494,-79.3506825,dpz8d34
5584,5584,Carlaw Avenue,West,Mortimer Avenue and a point 38.8 metres south of Dilworth Crescent,Anytime,Mortimer Avenue , a point 38.8 metres south of Dilworth Crescent,43.68431699999999,-79.3495215,43.68528900000001,-79.3498725,43.684803,-79.34969699999999,dpz8d2e
5585,5585,Carlaw Avenue,East,Westwood Avenue and Mortimer Avenue,Anytime,Westwood Avenue , Mortimer Avenue,43.68528900000001,-79.3498725,43.68615299999999,-79.35021,43.685721,-79.35004125,dpz8d2e
5586,5586,Carlaw Avenue,West,Westwood Avenue and Gowan Avenue,"9:00 a.m. to 11:30 a.m., 1:00 p.m. to 3:30 p.m., 6:00 p.m. of one day to 8:30 a.m. of the next following day, Mon. to Fri.; Anytime, Sat., Sun. and public holidays",Westwood Avenue , Gowan Avenue,43.68795299999999,-79.3508535,43.68615299999999,-79.35021,43.68705299999999,-79.35053175,dpz8d2f
5587,5587,Carlaw Avenue,East,Westwood Avenue and a point 20 metres north,Anytime,Westwood Avenue , a point 20 metres north,43.648690000000045,-79.38543999999996,43.68615299999999,-79.35021,43.66742150000002,-79.36782499999998,dpz83vq
5588,5588,Cedarvale Avenue,West,Barker Avenue and Trenton Avenue,Anytime,Barker Avenue , Trenton Avenue,43.698645,-79.316451,43.69471200000001,-79.3146645,43.696678500000004,-79.31555775000001,dpz8e4s
5589,5589,Cedarvale Avenue,West,A point 177 metres west of Dawes Road and a point 318 metres west of Dawes Road,Anytime,A point 177 metres west of Dawes Road , a point 318 metres west of Dawes Road,43.689714590414184,-79.29679107969929,43.68971459041417,-79.2967910796993,43.68971459041418,-79.29679107969929,dpz8e93
5590,5590,Chapman Avenue,North,Dawes Road and George Webster Road,Anytime,Dawes Road , George Webster Road,43.700643000000014,-79.29958950000001,43.70087700000001,-79.296903,43.70076000000002,-79.29824625,dpz8ee2
5591,5591,Chilton Road,East,O'Connor Drive and a point 47 metres north,Anytime,O'Connor Drive , a point 47 metres north,43.648690000000045,-79.38543999999996,43.693839,-79.34720399999998,43.67126450000002,-79.36632199999997,dpz83yp
5592,5592,Chisholm Avenue,West,Crewe Avenue and Lumsden Avenue,Anytime,Crewe Avenue , Lumsden Avenue,43.69491,-79.306011,43.69419900000001,-79.3057275,43.69455450000001,-79.30586925,dpz8e67
5593,5593,Chisholm Avenue,East,A point 38.1 metres south a point opposite the southerly limit of Gatwick Avenue and Lumsden Avenue (south intersection),Anytime,A point 38.1 metres south a point opposite the southerly limit of Gatwick Avenue , Lumsden Avenue (south intersection),43.69491,-79.306011,43.648690000000045,-79.38543999999995,43.67180000000002,-79.34572549999997,dpz86qn
5594,5594,Coleman Avenue,North,Sibley Avenue and a point 45.9 metres west of Sibley Avenue,Anytime,Sibley Avenue , a point 45.9 metres west of Sibley Avenue,43.691184,-79.2931005,43.691184,-79.2931005,43.691184,-79.2931005,dpz8e9s
5595,5595,Coleridge Avenue,West,Strathmore Boulevard and  Milverton Boulevard (east intersection),Anytime,Strathmore Boulevard ,  Milverton Boulevard (east intersection),43.68924899999999,-79.313292,43.68677400000002,-79.31195100000002,43.6880115,-79.3126215,dpz8e1n
5596,5596,Commercial Road,North,A point 260 metres east of Laird Drive and a point 337 metres east of Laird Drive,Anytime,A point 260 metres east of Laird Drive , a point 337 metres east of Laird Drive,43.708590000000015,-79.362783,43.70859000000002,-79.362783,43.708590000000015,-79.362783,dpz8dhc
5597,5597,Commercial Road,North,A point 340.5 metres east of Laird Drive and Copeland Street,Anytime,A point 340.5 metres east of Laird Drive , Copel,43.7095748770701,-79.35802267777055,43.70859000000002,-79.362783,43.70908243853506,-79.36040283888528,dpz8dhg
5598,5598,Commercial Road,North,Laird Drive and a point 125 metres east,Anytime,Laird Drive , a point 125 metres east,43.648690000000045,-79.38543999999996,43.70859000000002,-79.362783,43.67864000000003,-79.37411149999997,dpz83z3
5599,5599,Commercial Road,South,Laird Drive and Copeland Street,Anytime,Laird Drive , Copel,43.7095748770701,-79.35802267777055,43.70859000000002,-79.362783,43.70908243853506,-79.36040283888528,dpz8dhg
5600,5600,Copeland Street,East,Commercial Road and Wicksteed Avenue,Anytime,Commercial Road , Wicksteed Avenue,43.712163000000004,-79.3538235,43.71057900000001,-79.3532565,43.71137100000001,-79.35354000000001,dpz8dm2
5601,5601,Cosburn Avenue,North,A point 61.5 metres east of Logan Avenue and a point 23 metres further east,Anytime,A point 61.5 metres east of Logan Avenue , a point 23 metres further east,43.648690000000045,-79.38543999999996,43.68852900000001,-79.35329250000002,43.66860950000003,-79.36936624999998,dpz83vs
5602,5602,Cosburn Avenue/Westlake Avenue,Both,A point 45.5 metres east of Haldon Avenue and continuing east and south to Hamstead Avenue,Anytime,A point 45.5 metres east of Haldon Avenue , continuing east ,43.697403,-79.3100835,43.697403,-79.31008349999998,43.697403,-79.31008349999999,dpz8e6b
5603,5603,Coxwell Avenue,East,Cosburn Avenue and Plains Road,8:30 a.m. to 6:00 p.m.,Cosburn Avenue , Plains Road,43.695944999999995,-79.328754,43.69414499999999,-79.3280025,43.69504499999999,-79.32837825,dpz8df6
5604,5604,Coxwell Avenue,West,Memorial Park Avenue and Mortimer Avenue,"7:00 a.m. to 9:00 a.m., 4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",Memorial Park Avenue , Mortimer Avenue,43.690590000000014,-79.3265535,43.692353999999995,-79.3272735,43.691472000000005,-79.3269135,dpz8dcg
5605,5605,Coxwell Avenue,West,Queensdale Avenue and a point 19 metres south of Queensdale Avenue,Anytime,Queensdale Avenue , a point 19 metres south of Queensdale Avenue,43.688024999999996,-79.3255455,43.688025,-79.32554549999998,43.688024999999996,-79.32554549999999,dpz8dch
5606,5606,Crestland Avenue,East,Barker Avenue and Mortimer Avenue,"8:00 a.m. to 10:00 a.m., 3:00 p.m. to 5:00 p.m., Mon. to Fri.",Barker Avenue , Mortimer Avenue,43.691013,-79.3245105,43.692336,-79.32505950000002,43.6916745,-79.32478500000002,dpz8dcv
5607,5607,Crestland Avenue,West,Mortimer Avenue and Barker Avenue,Anytime,Mortimer Avenue , Barker Avenue,43.692336,-79.32505950000001,43.691013,-79.3245105,43.6916745,-79.324785,dpz8dcv
5608,5608,Crewe Avenue,South,Chisholm Avenue and Westlake Avenue,Anytime,Chisholm Avenue , Westlake Avenue,43.693713,-79.3079235,43.69419900000001,-79.3057275,43.69395600000001,-79.3068255,dpz8e64
5609,5609,Curity Avenue,South,A point 109.5 metres west of O'Connor Drive and a point 146.5 metres west of O'Connor Drive,Anytime,A point 109.5 metres west of O'Connor Drive , a point 146.5 metres west of O'Connor Drive,43.70787900000001,-79.3110375,43.70787900000001,-79.3110375,43.70787900000001,-79.3110375,dpz8ehz
5610,5610,Curity Avenue,South,A point 122 metres east of Cranfield Road and a point 159 metres east of Cranfield Road,Anytime,A point 122 metres east of Cranfield Road , a point 159 metres east of Cranfield Road,43.709238,-79.314255,43.709238,-79.314255,43.709238,-79.314255,dpz8ejj
5611,5611,Curity Avenue,North,O'Connor Drive and Northline Road,Anytime,O'Connor Drive , Northline Road,43.710696,-79.31778299999999,43.70787900000001,-79.3110375,43.7092875,-79.31441025,dpz8ejj
5612,5612,Davies Crescent,North,Donlands Avenue and Cadorna Avenue,Anytime,Donl,s Avenue ,43.69626323581653,-79.34198429220794,43.69626323581654,-79.34198429220794,43.69626323581653,-79.34198429220794,dpz8dd8
5613,5613,Davies Crescent,South,Donlands Avenue and Cadorna Avenue,Anytime,Donl,s Avenue ,43.69626323581653,-79.34198429220794,43.69626323581654,-79.34198429220794,43.69626323581653,-79.34198429220794,dpz8dd8
5614,5614,Denton Avenue,South,Victoria Park Avenue and Bryant Avenue,Anytime,Victoria Park Avenue , Bryant Avenue,43.69268700000001,-79.289811,43.69286700000001,-79.28899200000002,43.69277700000001,-79.28940150000001,dpz8edp
5615,5615,Dentonia Park Avenue,North,Avonlea Boulevard and Dawes Road (north intersection),Anytime,Avonlea Boulevard , Dawes Road (north intersection),43.692173999999994,-79.2970605,43.69265100000001,-79.29498600000002,43.6924125,-79.29602325000002,dpz8e9f
5616,5616,Dentonia Park Avenue,South,Bryant Avenue and Avonlea Boulevard,Anytime,Bryant Avenue , Avonlea Boulevard,43.692651000000005,-79.29498600000001,43.693371,-79.2901935,43.693011,-79.29258975,dpz8edh
5617,5617,Dentonia Park Avenue,North,Dawes Road (south intersection) and Palmer Avenue,Anytime,Dawes Road (south intersection) , Palmer Avenue,43.691435999999996,-79.300062,43.692174,-79.2970605,43.691805,-79.29856125,dpz8e9b
5618,5618,Dewhurst Boulevard North,West,Sammon Avenue and Kings Park Boulevard,Anytime,Sammon Avenue , Kings Park Boulevard,43.68620700000001,-79.34170499999999,43.68548700000001,-79.341426,43.68584700000001,-79.3415655,dpz8d8c
5619,5619,Dilworth Crescent,South and west,Carlaw Avenue and Mortimer Avenue,Anytime,Carlaw Avenue , Mortimer Avenue,43.68509099999999,-79.350849,43.68431699999999,-79.3495215,43.684703999999996,-79.35018525,dpz8d2d
5620,5620,Dilworth Crescent,North and east,A point 64 metres west of Carlaw Avenue and a point 94.5 metres south of Mortimer Avenue,Anytime,A point 64 metres west of Carlaw Avenue , a point 94.5 metres south of Mortimer Avenue,43.68509099999999,-79.350849,43.68431699999999,-79.3495215,43.684703999999996,-79.35018525,dpz8d2d
5621,5621,Divadale Drive,North,Rumsey Road and a point 116 metres west of Rumsey Road,"Mon. to Fri., except public holidays",Rumsey Road , a point 116 metres west of Rumsey Road,43.71433200000001,-79.370352,43.71433200000001,-79.370352,43.71433200000001,-79.370352,dpz89vu
5622,5622,Dohme Avenue,North,O'Connor Drive and Westview Boulevard,Anytime,O'Connor Drive , Westview Boulevard,43.710066000000005,-79.307883,43.710543,-79.308972,43.71030450000001,-79.3084275,dpz8em1
5623,5623,Dohme Avenue,South,Westview Boulevard and a point 35.54 metres west of Westview Boulevard,Anytime,Westview Boulevard , a point 35.54 metres west of Westview Boulevard,43.710066000000005,-79.307883,43.71006600000001,-79.30788299999998,43.71006600000001,-79.30788299999999,dpz8em1
5624,5624,Dohme Avenue,South,A point 30.5 metres west of Cranfield Road and a point 30.5 metres east of Cranfield Road,Anytime,A point 30.5 metres west of Cranfield Road , a point 30.5 metres east of Cranfield Road,43.711847999999996,-79.3121715,43.711847999999996,-79.31217149999998,43.711847999999996,-79.31217149999999,dpz8ejq
5625,5625,Don Avon Drive,Both,Donlea Drive and Divadale Drive,"9:00 a.m. to 1:00 p.m., Mon. to Fri., excluding public holidays",Donlea Drive , Divadale Drive,43.71588000000001,-79.36300349999999,43.71499800000001,-79.362684,43.71543900000001,-79.36284375,dpz8dn1
5626,5626,Don Avon Drive,East,Eglinton Avenue East and Donlea Drive,Anytime,Eglinton Avenue East , Donlea Drive,43.71499800000001,-79.362684,43.714098,-79.362306,43.71454800000001,-79.362495,dpz8djc
5627,5627,Don Avon Drive,East,Broadway Avenue and Brentcliffe Avenue,Anytime,Broadway Avenue , Brentcliffe Avenue,43.71703200000002,-79.363494,43.71678900000001,-79.363404,43.71691050000001,-79.363449,dpz8dn3
5628,5628,Doncaster Avenue,South,Chisholm Avenue and Barrington Avenue,Anytime,Chisholm Avenue , Barrington Avenue,43.691976000000004,-79.3021005,43.691427,-79.30449449999998,43.6917015,-79.30329749999999,dpz8e3v
5629,5629,Doncaster Avenue,South,Chisholm Avenue and Oak Park Avenue,Anytime,Chisholm Avenue , Oak Park Avenue,43.690428,-79.308864,43.691427,-79.30449449999998,43.6909275,-79.30667924999999,dpz8e3d
5630,5630,Doncaster Avenue,North,Barrington Avenue and a point 23 metres west of Barrington Avenue,Anytime,Barrington Avenue , a point 23 metres west of Barrington Avenue,43.691984999999995,-79.3021005,43.691976000000004,-79.3021005,43.6919805,-79.3021005,dpz8e3v
5631,5631,Donegall Drive,East,Cameron Crescent and a point 12.5 metres north,Anytime,Cameron Crescent , a point 12.5 metres north,43.648690000000045,-79.38543999999996,43.706295,-79.3740825,43.67749250000002,-79.37976124999997,dpz83xj
5632,5632,Donegall Drive,East,Cameron Crescent and a point 15 metres south,Anytime,Cameron Crescent , a point 15 metres south,43.648690000000045,-79.38543999999996,43.706295,-79.3740825,43.67749250000002,-79.37976124999997,dpz83xj
5633,5633,Donegall Drive,West,Millwood Road and Parkhurst Boulevard,Anytime,Millwood Road , Parkhurst Boulevard,43.70883300000001,-79.37504549999998,43.704522,-79.373403,43.706677500000005,-79.37422425,dpz89u9
5634,5634,Donegall Drive,West,Parkhurst Boulevard and the north end of Donegall Drive,Anytime,Parkhurst Boulevard , the north end of Donegall Drive,43.7072161480511,-79.37447374125257,43.70883300000001,-79.37504549999998,43.70802457402556,-79.37475962062628,dpz89uc
5635,5635,Donlands Avenue,East,Memorial Park Avenue and Cosburn Avenue,"8:30 a.m. to 6:00 p.m., Mon. to Fri., except public holidays",Memorial Park Avenue , Cosburn Avenue,43.69114800000001,-79.3416735,43.689402,-79.3409715,43.69027500000001,-79.34132249999999,dpz8d99
5636,5636,Donlands Avenue,Both,O'Connor Drive and Plains Road,"2:00 a.m. to 6:00 a.m., Mon. and Tue. Only",O'Connor Drive , Plains Road,43.69301999999999,-79.342443,43.694658,-79.343082,43.693839,-79.34276249999999,dpz8dd0
5637,5637,Donlands Avenue,West,Westwood Avenue and a point 24 metres north,Anytime,Westwood Avenue , a point 24 metres north,43.648690000000045,-79.38543999999996,43.688303999999995,-79.3405215,43.668497000000016,-79.36298074999998,dpz86j9
5638,5638,Donlea Drive,North,Don Avon Drive and a point 30.5 metres east of Laird Drive,2:00 a.m. to 5:00 a.m.,Don Avon Drive , a point 30.5 metres east of Laird Drive,43.714476000000005,-79.36520399999999,43.71499800000001,-79.362684,43.71473700000001,-79.363944,dpz8dn0
5639,5639,Donlea Drive,South,Don Avon Drive and a point 30.5 metres east of Laird Drive,2:00 a.m. to 5:00 a.m.,Don Avon Drive , a point 30.5 metres east of Laird Drive,43.714476000000005,-79.36520399999999,43.71499800000001,-79.362684,43.71473700000001,-79.363944,dpz8dn0
5640,5640,Donlea Drive,North,A point 30.5 metres east of Laird Drive and Laird Drive,Anytime,A point 30.5 metres east of Laird Drive , Laird Drive,43.714476000000005,-79.36520399999999,43.71447600000001,-79.36520399999998,43.714476000000005,-79.36520399999998,dpz8djb
5641,5641,Donlea Drive,North,Laird Drive and Rumsey Road,Anytime,Laird Drive , Rumsey Road,43.71347700000001,-79.37001,43.71447600000001,-79.36520399999998,43.713976500000015,-79.36760699999999,dpz89vy
5642,5642,Donlea Drive,South,A point 30.5 metres east of Laird Drive and Laird Drive,Anytime,A point 30.5 metres east of Laird Drive , Laird Drive,43.714476000000005,-79.36520399999999,43.71447600000001,-79.36520399999998,43.714476000000005,-79.36520399999998,dpz8djb
5643,5643,Donlea Drive,South,Don Avon Drive and Brentcliffe Road,Anytime,Don Avon Drive , Brentcliffe Road,43.71553800000001,-79.360182,43.71499800000001,-79.362684,43.71526800000001,-79.361433,dpz8dn4
5644,5644,Donlea Drive,North,Brentcliffe Road and a point 42.7 metres west,"8:00 a.m. to 10:00 a.m., Mon. to Fri.",Brentcliffe Road , a point 42.7 metres west,43.648690000000045,-79.38543999999996,43.71553800000001,-79.360182,43.68211400000003,-79.37281099999998,dpz89b4
5645,5645,Donora Drive,South,A point 24.5 metres west of Meighen Avenue and a point 91 metres west of Meighen Avenue,Anytime,A point 24.5 metres west of Meighen Avenue , a point 91 metres west of Meighen Avenue,43.70085900000001,-79.29509399999999,43.70085900000001,-79.29509399999998,43.70085900000001,-79.29509399999998,dpz8ee7
5646,5646,Donora Drive,South,Dawes Road and a point 61 metres east of Dawes Road,Anytime,Dawes Road , a point 61 metres east of Dawes Road,43.700445,-79.2969615,43.700445,-79.2969615,43.700445,-79.2969615,dpz8ee3
5647,5647,Douglas Crescent,East,Nesbitt Drive (north intersection) and a point 47 metres south,Anytime,Nesbitt Drive (north intersection) , a point 47 metres south,43.67846699999999,-79.38268199999999,43.692948,-79.3675395,43.68570749999999,-79.37511075,dpz89b8
5648,5648,Douglas Crescent,East,A point 15.5 metres south of the southerly limit of Governor's Road (northeast intersection) and a point 4.5 metres further south,Anytime,A point 15.5 metres south of the southerly limit of Governor's Road (northeast intersection) , a point 4.5 metres further south,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999995,43.648690000000045,-79.38543999999996,dpz83d1
5649,5649,Douglas Crescent,West,Governor's Road (northeast intersection) and a point 24.5 metres south,Anytime,Governor's Road (northeast intersection) , a point 24.5 metres south,43.67846699999999,-79.38268199999999,43.69237200000001,-79.36652249999999,43.6854195,-79.37460224999998,dpz89b9
5650,5650,Dunkirk Road,South,Binswood Avenue and a point 40 metres east of Binswood Avenue,"8:00 a.m. to 10:00 a.m., Mon. to Fri.",Binswood Avenue , a point 40 metres east of Binswood Avenue,43.691886,-79.3226655,43.691886,-79.3226655,43.691886,-79.3226655,dpz8dcy
5651,5651,Dunkirk Road,South,A point 45.8 metres east of Binswood Avenue and Glebemount Avenue,"8:00 a.m. to 10:00 a.m., Mon. to Fri.",A point 45.8 metres east of Binswood Avenue , Glebemount Avenue,43.692263999999994,-79.32099149999999,43.691886,-79.3226655,43.692074999999996,-79.3218285,dpz8dcz
5652,5652,Dunkirk Road,South,Mortimer Avenue and Binswood Avenue,"8:00 a.m. to 10:00 a.m., 3:00 p.m. to 5:00 p.m., Mon. to Fri.",Mortimer Avenue , Binswood Avenue,43.691886,-79.3226655,43.691238,-79.32349350000001,43.691562,-79.3230795,dpz8dcy
5653,5653,Dunkirk Road,North,Mortimer Avenue and Glebemount Avenue,Anytime,Mortimer Avenue , Glebemount Avenue,43.692263999999994,-79.32099149999999,43.691238,-79.32349350000001,43.691751,-79.3222425,dpz8dcz
