,highway,side,between,time,start_loc,end_loc,start_lat,start_lon,end_lat,end_lon,avg_lat,avg_lon,geohash
1983,Ascot Avenue,South,A point 36 metres west of Dufferin Steret and a point 17.5 metres further west,"8:00 a.m. to 6:00 p.m., Mon. to Fri.",A point 36 metres west of Dufferin Steret , a point 17.5 metres further west,43.68015000000001,-79.4439405,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
1984,Gledhill Avenue,East,A point 65 metres north of Lumsden Avenue and Barker Avenue,"8:00 a.m. to 5:00 p.m., Mon. to Fri., except public holidays",A point 65 metres north of Lumsden Avenue , Barker Avenue,43.69361399999999,-79.311555,43.69527000000001,-79.31226149999999,43.69527000000001,-79.31226149999999,dpz8e4q
1985,Joseph Duggan Road,Both,The south end of Joseph Duggan Road and Boardwalk Drive,Anytime,The south end of Joseph Duggan Road , Boardwalk Drive,43.66636074194619,-79.30728086478486,43.66511099999999,-79.3067805,43.66511099999999,-79.3067805,dpz87kf
1986,Sarah Ashbridge Avenue,East,The south end of Sarah Ashbridge Avenue and Boardwalk Drive,Anytime,The south end of Sarah Ashbridge Avenue , Boardwalk Drive,43.66606096350882,-79.30839129409992,43.66477800000001,-79.307874,43.66477800000001,-79.307874,dpz87kc
1987,Stephen Drive,Both,The Queensway and Berry Road,Anytime,The Queensway , Berry Road,43.63036199999999,-79.48419299999999,43.63748999999999,-79.4872125,43.63748999999999,-79.4872125,dpz2ppz
1988,Royal York Road,East,A point 40 metres north of Leland Avenue and a point 45 metres south of Norseman Street,Anytime,A point 40 metres north of Lel, Avenue ,43.67698200000001,-79.5242835,43.700662674903604,-79.5530878532778,43.700662674903604,-79.5530878532778,dpz2ter
1989,Royal York Road,East,A point opposite 90 metres south of Norseman Street and Delroy Drive,Anytime,A point opposite 90 metres south of Norseman Street , Delroy Drive,43.636905,-79.507053,43.62946199999999,-79.50392099999999,43.62946199999999,-79.50392099999999,dpz2nye
1990,Royal York Road,West,A point 40 metres north of Leland Avenue and and Delroy Drive,Anytime,A point 40 metres north of Lel, Avenue ,43.67698200000001,-79.5242835,43.700662674903604,-79.5530878532778,43.700662674903604,-79.5530878532778,dpz2ter
1992,Christie Street,East,Davenport Road and Braemore Gardens,Anytime,Davenport Road , Braemore Gardens,43.675542,-79.423074,43.67747700000001,-79.4237535,43.67747700000001,-79.4237535,dpz82xj
1993,Christie Street,East,Dupont Street and a point 68 metres south,"4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",Dupont Street , a point 68 metres south,43.67161799999999,-79.421562,0.0,0.0,0.0,0.0,7zzzzzz
1994,Christie Street,East,Dupont Street and Melita Avenue,Anytime,Dupont Street , Melita Avenue,43.67161799999999,-79.421562,0.0,0.0,0.0,0.0,7zzzzzz
1995,Christie Street,West,Dupont Street and Hillcrest Drive,Anytime,Dupont Street , Hillcrest Drive,43.67161799999999,-79.421562,0.0,0.0,0.0,0.0,7zzzzzz
1996,Clearview Heights,South,Keele Street and a point 63 metres west,Anytime,Keele Street , a point 63 metres west,43.694055000000006,-79.47472499999999,43.92440000000005,-79.52316999999994,43.92440000000005,-79.52316999999994,dpz3ykh
1997,Irving Road,North,Keele Street and a point 20 metres west,Anytime,Keele Street , a point 20 metres west,43.692975000000004,-79.474473,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
1998,Irving Road,North,Tretheway Drive and a point 95 metres east,Anytime,Tretheway Drive , a point 95 metres east,43.692372000000006,-79.47728099999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2000,Norcross Road,North,Faywood Boulevard and Dunsmore Gardens,"7:00 a.m. to 9:30 a.m. and 3:00 p.m. to 5:00 p.m., Mon. to Fri.",Faywood Boulevard , Dunsmore Gardens,43.75164600000001,-79.45134300000001,43.751034000000004,-79.45432199999999,43.751034000000004,-79.45432199999999,dpz2zux
2001,Cliffwood Road,South and east,Cherrystone Drive and Hawleaf Crescent (west intersection),"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Cherrystone Drive , Hawleaf Crescent (west intersection),43.806537000000006,-79.3574955,43.804395,-79.360182,43.804395,-79.360182,dpz94n7
2002,Greenland Road,North,The Donway East and Plateau Crescent,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",The Donway East , Plateau Crescent,43.733799000000005,-79.3399815,43.73451900000001,-79.33703849999999,43.73451900000001,-79.33703849999999,dpz8f9s
2003,Fern Avenue (TO),North,A point 160 metres west of Sorauren Avenue and a point 130 metres further west,Anytime,A point 160 metres west of Sorauren Avenue , a point 130 metres further west,43.64558100000001,-79.4432205,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2004,Temperance Street,Both,Bay Street and a point 32 metres west,Anytime,Bay Street , a point 32 metres west,43.65058500000001,-79.381044,43.65067065392682,-79.38055778800369,43.65067065392682,-79.38055778800369,dpz83dk
2005,Weston Road,West,Gunns Road and a point 105 metres north,Anytime,Gunns Road , a point 105 metres north,43.67591099999999,-79.470333,0.0,0.0,0.0,0.0,7zzzzzz
2006,Weston Road,West,A point 105 metres north of Gunns Road and Cayuga Avenue,"7:00 a.m. to 9:00 a.m. and 4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",A point 105 metres north of Gunns Road , Cayuga Avenue,,,0.0,0.0,0.0,0.0,7zzzzzz
2007,Sentinel Road,Both,Finch Avenue West and The Pond Road,Anytime,Finch Avenue West , The Pond Road,43.761033,-79.4999835,43.77002399999999,-79.5024765,43.77002399999999,-79.5024765,dpz3nbh
2008,Slan Avenue,North,Spraywood Gate and Montavista Street,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Spraywood Gate , Montavista Street,43.775244000000015,-79.21371149999999,43.77564000000001,-79.2130815,43.77564000000001,-79.2130815,dpz9j3n
2009,Slan Avenue,South,Greenock Avenue and Spraywood Gate,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Greenock Avenue , Spraywood Gate,43.77453299999999,-79.215804,43.775244000000015,-79.21371149999999,43.775244000000015,-79.21371149999999,dpz9j3n
2011,Armoury Street,South,University Avenue and a point 26 metres east,Anytime,University Avenue , a point 26 metres east,43.653096,-79.38742500000001,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2013,Elmartin Drive,South,A point 229 metres west of Ambercroft Boulevard (south intersection) and a point 46 metres further northwest,Anytime,A point 229 metres west of Ambercroft Boulevard (south intersection) , a point 46 metres further northwest,,,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2014,Elmartin Drive,North,A point 235 metres west of Ambercroft Boulevard (south intersection) and a point 40 metres further northwest,Anytime,A point 235 metres west of Ambercroft Boulevard (south intersection) , a point 40 metres further northwest,,,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2015,Elmartin Drive,North,A point 322 metres west northwest of Ambercroft Boulevard (south intersection) and a point 28 metres further northeast,Anytime,A point 322 metres west northwest of Ambercroft Boulevard (south intersection) , a point 28 metres further northeast,,,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2016,Windover Drive,North,Susan Street and Shoredale Drive,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Susan Street , Shoredale Drive,43.761960000000016,-79.208253,43.76107800000001,-79.2107955,43.76107800000001,-79.2107955,dpz8vw2
2017,Knox Avenue (TO),East,Eastern Avenue and Queen Street East,Anytime,Eastern Avenue , Queen Street East,43.66251,-79.325244,43.664211000000016,-79.325973,43.664211000000016,-79.325973,dpz86uu
2018,Chester Hill Road,North,Cambridge Avenue and Broadview Avenue,Anytime,Cambridge Avenue , Broadview Avenue,43.68124800000002,-79.35889499999999,43.68124800000001,-79.3576755,43.68124800000001,-79.3576755,dpz86pv
2022,Moutray Street,South,Brock Avenue and Margueretta Street,Anytime,Brock Avenue , Margueretta Street,43.65114299999999,-79.436133,43.650881999999996,-79.437321,43.650881999999996,-79.437321,dpz8267
2023,Moutray Street,South,Dufferin Street and Brock Avenue,"From the 1st day to the 15th day of each month, Apr. 1 to Nov. 30, inclusive",Dufferin Street , Brock Avenue,43.65173699999999,-79.43224049999999,43.65114299999999,-79.436133,43.65114299999999,-79.436133,dpz826k
2024,Moutray Street,North,Dufferin Street and Brock Avenue,"From the 16th day to the last day of each month, Apr. 1 to Nov. 30, inclusive",Dufferin Street , Brock Avenue,43.65173699999999,-79.43224049999999,43.65114299999999,-79.436133,43.65114299999999,-79.436133,dpz826k
2025,Moutray Street,South,Dufferin Street and Brock Avenue,"Anytime from Dec. 1 of one year to Mar. 31 of the next following year, inclusive",Dufferin Street , Brock Avenue,43.65173699999999,-79.43224049999999,43.65114299999999,-79.436133,43.65114299999999,-79.436133,dpz826k
2029,Bay Street,Both,Queens Quay West and Yorkville Avenue,Anytime during T.T.C. labour disruption,Queens Quay West , Yorkville Avenue,43.64116200000001,-79.3768905,43.671357,-79.39018349999999,43.671357,-79.39018349999999,dpz83qj
2031,Sherway Drive,South and East,The West Mall and the west end of Sherway Drive,Anytime,The West Mall , the west end of Sherway Drive,43.609419,-79.5602835,43.60892876439246,-79.56069035341133,43.60892876439246,-79.56069035341133,dpz2jdc
2032,Briar Hill Avenue,South,Dufferin Street and a point 145 metres east,"8:00 a.m. to 9:30 a.m., 2:30 p.m. to 4:00 p.m., Mon. to Fri.",Dufferin Street , a point 145 metres east,43.702317000000015,-79.45208099999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2033,Mallow Road,North,The Donway East and Thorn Lane,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",The Donway East , Thorn Lane,43.74076500000001,-79.34312249999999,43.74122400000002,-79.340571,43.74122400000002,-79.340571,dpz8fdc
2034,Mallow Road,South,The Donway East and a point 70 metres east,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",The Donway East , a point 70 metres east,43.74076500000001,-79.34312249999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2035,Victoria Street (TO),East,Dundas Street East and a point 26 metres south,Anytime,Dundas Street East , a point 26 metres south,43.656255,-79.379541,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2037,Railside Road,East,A point 490 metres south of Lawrence Avenue East (east intersection) and a point 78 metres south,Anytime,A point 490 metres south of Lawrence Avenue East (east intersection) , a point 78 metres south,43.740792000000006,-79.3247265,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2038,Lawrence Avenue West,North,Bathurst Street and Rosewell Avenue,"7:00 a.m. to 9:00 a.m. and 4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",Bathurst Street , Rosewell Avenue,43.71928199999999,-79.429761,43.72255799999999,-79.414182,43.72255799999999,-79.414182,dpz88zk
2039,Lawrence Avenue West,North,Rosewell Avenue and Elm Road,Anytime,Rosewell Avenue , Elm Road,43.72255799999999,-79.414182,0.0,0.0,0.0,0.0,7zzzzzz
2040,Lawrence Avenue West,North,Elm Road and a point approximately 37 metres west of Wanless Crescent (east intersection),"7:00 a.m. to 9:00 a.m. and 4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",Elm Road , a point approximately 37 metres west of Wanless Crescent (east intersection),43.72302600000002,-79.412076,43.727778000000015,-79.38955349999999,43.727778000000015,-79.38955349999999,dpz8c2q
2041,Lawrence Avenue West,South,Bathurst Street and a point approximately 39 metres west of Wanless Crescent (east intersection),"7:00 a.m. to 9:00 a.m. and 4:00 p.m. to 6:00 p.m., Mon. to Fri., except public holidays",Bathurst Street , a point approximately 39 metres west of Wanless Crescent (east intersection),43.71928199999999,-79.429761,43.727778000000015,-79.38955349999999,43.727778000000015,-79.38955349999999,dpz8c2q
2042,Eglinton Avenue East,North,A point approximately 40 metres east of Yonge Street and a point approximately 40 metres west of Mount Pleasant Road,"7:00 a.m. to 6:00 p.m., Mon. to Fri., except public holidays",A point approximately 40 metres east of Yonge Street , a point approximately 40 metres west of Mount Pleasant Road,,,43.70841899999999,-79.390143,43.70841899999999,-79.390143,dpz89kv
2047,Redbank Road,South,Amesbury Drive and a point 200.5 metres west of Amesbury Drive,Anytime,Amesbury Drive , a point 200.5 metres west of Amesbury Drive,43.703505,-79.48186199999999,43.703505,-79.48186199999999,43.703505,-79.48186199999999,dpz2x7g
2048,Regal Road,North,Dufferin Street and Northcliffe Boulevard,8:30 a.m. to 6:00 p.m.,Dufferin Street , Northcliffe Boulevard,43.67397600000001,-79.4414025,43.674488999999994,-79.43921999999999,43.674488999999994,-79.43921999999999,dpz82qd
2049,Regal Road,South,A point 76 metres east of Dufferin Street and a point 43 metres further east,Anytime,A point 76 metres east of Dufferin Street , a point 43 metres further east,43.67397600000001,-79.4414025,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2050,Turnberry Avenue,North,A point 75 metres west of Rosethorn Avenue and a point 14 metres further west,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",A point 75 metres west of Rosethorn Avenue , a point 14 metres further west,43.678844999999995,-79.4628315,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2051,Turnberry Avenue,North,A point 35 metres east of Old Weston Road and a point 31 metres further east (school bus loading zone),"8:00 a.m. to 4:00 p.m., Mon. to Fri.",A point 35 metres east of Old Weston Road , a point 31 metres further east (school bus loading zone),,,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2052,Dufferin Street,East,Sheppard Avenue West and a point 70 metres north,Anytime,Sheppard Avenue West , a point 70 metres north,43.750341000000006,-79.462755,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2053,Bainbridge Avenue,North,A point 380 metres west of Yeomans Road and a point 157 metres west thereof,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",A point 380 metres west of Yeomans Road , a point 157 metres west thereof,43.74990000000001,-79.441272,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2054,Bobmar Road,East,Military Trail and a point 183 metres north of Military Trail,"8:00 a.m. to 4:00 p.m., Mon. to Fri.",Military Trail , a point 183 metres north of Military Trail,43.78265999999999,-79.1772615,43.78265999999999,-79.1772615,43.78265999999999,-79.1772615,dpz9n62
2057,St. Clair Avenue West,North,Tweedsmuir Avenue and a point 30.5 metres east,Anytime,Tweedsmuir Avenue , a point 30.5 metres east,43.684200000000004,-79.413462,43.710308999999995,-79.2889335,43.710308999999995,-79.2889335,dpz8etp
2058,St. Clair Avenue West,South,A point 37 metres west of Tweedsmuir Avenue and a point 30.5 metres east of Tweedsmuir Avenue,Anytime,A point 37 metres west of Tweedsmuir Avenue , a point 30.5 metres east of Tweedsmuir Avenue,43.684200000000004,-79.413462,43.684200000000004,-79.413462,43.684200000000004,-79.413462,dpz88bk
2059,Botfield Avenue,West,Mattice Avenue and a point 20 metres north,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",Mattice Avenue , a point 20 metres north,43.646229000000005,-79.5404205,0.0,0.0,0.0,0.0,7zzzzzz
2060,Mattice Avenue,South,Botfield Avenue (west intersection) and a point 163 metres west of Jopling Avenue North,"8:00 a.m. to 5:00 p.m., Mon. to Fri.",Botfield Avenue (west intersection) , a point 163 metres west of Jopling Avenue North,43.646229000000005,-79.5404205,0.0,0.0,0.0,0.0,7zzzzzz
2061,Annette Street,North,A point 15 metres west of Quebec Avenue and a point 15 metres east of Quebec Avenue,Anytime,A point 15 metres west of Quebec Avenue , a point 15 metres east of Quebec Avenue,43.662537,-79.47081449999999,0.0,0.0,0.0,0.0,7zzzzzz
2062,Annette Street,North,A point 15 metres west of Westholme Avenue and a point 15 metres east of Westholme Avenue,Anytime,A point 15 metres west of Westholme Avenue , a point 15 metres east of Westholme Avenue,43.660314,-79.478793,43.660314,-79.478793,43.660314,-79.478793,dpz2rkj
2063,Annette Street,South,A point 49 metres west of Evelyn Avenue and a point 43 metres east of High Park Avenue,Anytime,A point 49 metres west of Evelyn Avenue , a point 43 metres east of High Park Avenue,43.661088000000014,-79.475202,43.662852000000015,-79.469244,43.662852000000015,-79.469244,dpz2rss
2064,Annette Street,South,A point 15 metres west of Fairview Avenue and a point 15 metres east of Fairview Avenue,Anytime,A point 15 metres west of Fairview Avenue , a point 15 metres east of Fairview Avenue,43.660818000000006,-79.47655649999999,0.0,0.0,0.0,0.0,7zzzzzz
2065,Annette Street,South,A point 50 metres west of Indian Road Crescent and a point 22 metres east of Indian Road Crescent,Anytime,A point 50 metres west of Indian Road Crescent , a point 22 metres east of Indian Road Crescent,43.66375200000001,-79.46115749999998,0.0,0.0,0.0,0.0,7zzzzzz
2066,Annette Street,South,A point 44 metres west of Pacific Avenue and Indian Grove,Anytime,A point 44 metres west of Pacific Avenue , Indian Grove,,,0.0,0.0,0.0,0.0,7zzzzzz
2068,Dupont Street,North,Dundas Street West and a point 41 metres east of Edwin Avenue,Anytime,Dundas Street West , a point 41 metres east of Edwin Avenue,43.66445399999999,-79.45880849999999,0.0,0.0,0.0,0.0,7zzzzzz
2069,Dupont Street,South,Dundas Street West and a point 47 metres east of Symington Avenue,Anytime,Dundas Street West , a point 47 metres east of Symington Avenue,43.66445399999999,-79.45880849999999,43.665723000000014,-79.451262,43.665723000000014,-79.451262,dpz82j1
2070,Shaw Street,East,Dupont Street and a point 37 metres south of Wychcrest Avenue,Anytime,Dupont Street , a point 37 metres south of Wychcrest Avenue,43.67056499999999,-79.426593,43.672302,-79.427313,43.672302,-79.427313,dpz82w6
2071,Shaw Street,West,Dupont Street and a point 37 metres south of Acores Avenue,Anytime,Dupont Street , a point 37 metres south of Acores Avenue,43.67056499999999,-79.426593,43.672122,-79.427241,43.672122,-79.427241,dpz82w6
2072,Bremner Boulevard,North,A point 208 metres east of Rees Street and a point 47.5 metres west of Lower Simcoe Street,Anytime,A point 208 metres east of Rees Street , a point 47.5 metres west of Lower Simcoe Street,43.640837999999995,-79.3876365,0.0,0.0,0.0,0.0,7zzzzzz
2074,Alexis Boulevard,Both,Gorman Park Road and the west end of Alexis Boulevard,"8:00 a.m. to 9:00 a.m. and 3:30 p.m. to 5:00 p.m., Mon. to Fri.",Gorman Park Road , the west end of Alexis Boulevard,43.75240200000001,-79.447977,43.75328554063387,-79.44384689142166,43.75328554063387,-79.44384689142166,dpz8bjn
2075,Shermount Avenue,West,Fairholme Avenue and Lawrence Avenue West,Anytime,Fairholme Avenue , Lawrence Avenue West,43.715961,-79.44102,43.71670800000001,-79.441362,43.71670800000001,-79.441362,dpz88q2
2076,Ranchdale Crescent,West,A point 110 metres north of Butterfield Drive and a point 55 metres north,Anytime,A point 110 metres north of Butterfield Drive , a point 55 metres north,43.7508,-79.3217835,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2080,Phipps Street,North,Bay Street and St. Nicholas Street,Anytime,Bay Street , St. Nicholas Street,43.66499400000001,-79.387434,43.66535400000001,-79.3857555,43.66535400000001,-79.3857555,dpz83t1
2081,College Street,North,Lansdowne Avenue and Dovercourt Road,"3:30 p.m. to 6:30 p.m., Mon. to Fri., except public holidays",Lansdowne Avenue , Dovercourt Road,43.650981000000016,-79.440012,43.653618000000016,-79.426386,43.653618000000016,-79.426386,dpz82dg
2083,College Street,South,Lansdowne Avenue and Dovercourt Road,7:00 a.m. to 10:00 a.m. Mon. to Fri. except public holidays,Lansdowne Avenue , Dovercourt Road,43.650981000000016,-79.440012,43.653618000000016,-79.426386,43.653618000000016,-79.426386,dpz82dg
2085,Castlefield Avenue,North,From a point 203 metres east of Caledonia Road and Ronald Avenue,"7:00 a.m. to 9:00 a.m., and 4:00 p.m. to 6:00 p.m., Monday to Friday",From a point 203 metres east of Caledonia Road , Ronald Avenue,43.698429000000004,-79.463511,43.698915,-79.45942050000001,43.698915,-79.45942050000001,dpz2xg5
2086,Kingston Road,South and East,Port Union Road and King’s Highway No. 401 Westbound Off-Ramp,Anytime,Port Union Road , King’s Highway No. 401 Westbound Off-Ramp,43.79889599999999,-79.14616649999999,0.0,0.0,0.0,0.0,7zzzzzz
2087,Conlins Road,West,Ellesmere Road and Sheppard Avenue East,Anytime,Ellesmere Road , Sheppard Avenue East,43.787844,-79.183233,43.80419700000001,-79.1901225,43.80419700000001,-79.1901225,dpz9jyr
2088,Conlins Road,East,Ellesmere Road and a point 36.5 metres north of Ellesmere Road,Anytime,Ellesmere Road , a point 36.5 metres north of Ellesmere Road,43.787844,-79.183233,43.787844,-79.183233,43.787844,-79.183233,dpz9n5k
2089,Conlins Road,East,Good Road and Sheppard Avenue East,Anytime,Good Road , Sheppard Avenue East,43.79436900000002,-79.185861,43.80419700000001,-79.1901225,43.80419700000001,-79.1901225,dpz9jyr
2090,Rogers Road,North,A point 15 metres west of Blackthorn Avenue and Gilbert Avenue,Anytime,A point 15 metres west of Blackthorn Avenue , Gilbert Avenue,43.682994,-79.4622465,43.683408000000014,-79.45957349999999,43.683408000000014,-79.45957349999999,dpz2xb7
2091,Rogers Road,North,Blandford Street and Oakwood Avenue,Anytime,Bl,ford Street ,43.684577594237346,-79.45003317737267,43.672189969309215,-79.46188026072959,43.672189969309215,-79.46188026072959,dpz2ry3
2092,Rogers Road,North,A point 30.5 metres east of Boon Avenue and Day Avenue,Anytime,A point 30.5 metres east of Boon Avenue , Day Avenue,43.68472200000001,-79.44933599999999,43.685010000000005,-79.448121,43.685010000000005,-79.448121,dpz880e
2093,Rogers Road,North,A point 15 metres west of Boon Avenue and Boon Avenue,Anytime,A point 15 metres west of Boon Avenue , Boon Avenue,43.68472200000001,-79.44933599999999,43.684721999999994,-79.4493315,43.684721999999994,-79.4493315,dpz880d
2094,Rogers Road,North,A point 59 metres east of Caledonia Road and a point 170 metres east of McRoberts Avenue,Anytime,A point 59 metres east of Caledonia Road , a point 170 metres east of McRoberts Avenue,43.68310199999999,-79.4580525,43.683093000000014,-79.45661249999999,43.683093000000014,-79.45661249999999,dpz2xbm
2095,Rogers Road,North,A point 30.5 metres west of Dufferin Street and a point 42 metres east of Dufferin Street,Anytime,A point 30.5 metres west of Dufferin Street , a point 42 metres east of Dufferin Street,43.68555899999999,-79.446114,43.68555899999999,-79.446114,43.68555899999999,-79.446114,dpz880t
2096,Rogers Road,North,A point 30.5 metres east of Gilbert Avenue and Caledonia Road,Anytime,A point 30.5 metres east of Gilbert Avenue , Caledonia Road,43.683408000000014,-79.45957349999999,43.68310199999999,-79.4580525,43.68310199999999,-79.4580525,dpz2xbk
2097,Rogers Road,North,A point 96.5 metres west of Harvie Avenue and a point 49 metres west of Nairn Avenue,Anytime,A point 96.5 metres west of Harvie Avenue , a point 49 metres west of Nairn Avenue,43.68395699999999,-79.452882,43.68420900000001,-79.451694,43.68420900000001,-79.451694,dpz8803
2098,Rogers Road,North,Kane Avenue and a point 15 metres west,Anytime,Kane Avenue , a point 15 metres west,43.682040000000015,-79.4665305,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2099,Rogers Road,North,Northcliffe Boulevard and Rockvale Avenue,Anytime,Northcliffe Boulevard , Rockvale Avenue,43.68600900000001,-79.443963,43.68669299999999,-79.44061049999999,43.68669299999999,-79.44061049999999,dpz882c
2100,Rogers Road,North,A point 15 metres west of Sellers Avenue and a point 15 metres east of Sellers Avenue,Anytime,A point 15 metres west of Sellers Avenue , a point 15 metres east of Sellers Avenue,43.685334000000005,-79.44712200000001,43.685334000000005,-79.44712200000001,43.685334000000005,-79.44712200000001,dpz880s
2101,Rogers Road,North,Silverthorn Avenue and a point 30.5 metres west,Anytime,Silverthorn Avenue , a point 30.5 metres west,43.68276,-79.463313,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2102,Rogers Road,South,Boon Avenue and a point 15 metres east,Anytime,Boon Avenue , a point 15 metres east,43.684721999999994,-79.4493315,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2103,Rogers Road,South,Caledonia Road and a point 30.5 metres east,Anytime,Caledonia Road , a point 30.5 metres east,43.68310199999999,-79.4580525,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2104,Rogers Road,South,A point 15 metres west of Day Avenue and Northcliffe Boulevard,Anytime,A point 15 metres west of Day Avenue , Northcliffe Boulevard,43.685010000000005,-79.448121,43.68600900000001,-79.443963,43.68600900000001,-79.443963,dpz880y
2105,Rogers Road,South,Gilbert Avenue and a point 15 metres east,Anytime,Gilbert Avenue , a point 15 metres east,43.683408000000014,-79.45957349999999,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2106,Rogers Road,South,Glenholme Avenue and a point 30.5 metres east,Anytime,Glenholme Avenue , a point 30.5 metres east,43.68647700000001,-79.441605,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2107,Rogers Road,South,A point 15 metres west of Harvie Avenue and a point 15 metres east,Anytime,A point 15 metres west of Harvie Avenue , a point 15 metres east,43.68395699999999,-79.452882,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2108,Rogers Road ,South,Kane Avenue and a point 15 metres east,Anytime,Kane Avenue , a point 15 metres east,43.682040000000015,-79.4665305,43.648690000000045,-79.38543999999996,43.648690000000045,-79.38543999999996,dpz83d1
2110,Rogers Road,South,A point 15 metres west of McRoberts Avenue and a point 139 metres east of McRoberts Avenue,Anytime,A point 15 metres west of McRoberts Avenue , a point 139 metres east of McRoberts Avenue,43.683093000000014,-79.45661249999999,43.683093000000014,-79.45661249999999,43.683093000000014,-79.45661249999999,dpz2xbm
2111,Rogers Road,South,Old Weston Road and a point 30.5 metres west of Kane Avenue,Anytime,Old Weston Road , a point 30.5 metres west of Kane Avenue,43.68187800000001,-79.4677635,43.682040000000015,-79.4665305,43.682040000000015,-79.4665305,dpz2x8n
2112,Rogers Road,South,Rockvale Avenue and Blandford Street,Anytime,Rockvale Avenue , Bl,43.68669299999999,-79.44061049999999,43.684577594237346,-79.45003317737267,43.684577594237346,-79.45003317737267,dpz880d
2113,Hounslow Heath Road,North,Laughton Avenue and a point 37 metres west,8:00 a.m. to 6:00 p.m. Mon. to Fri.,Laughton Avenue , a point 37 metres west,43.67323800000001,-79.45701299999999,43.70598900000001,-79.366338,43.70598900000001,-79.366338,dpz89ur
2114,Hounslow Heath Road,South,Laughton Avenue and a point 30 metres west,8:00 a.m. to 6:00 p.m. Mon. to Fri.,Laughton Avenue , a point 30 metres west,43.67323800000001,-79.45701299999999,43.70598900000001,-79.366338,43.70598900000001,-79.366338,dpz89ur
2115,Esther Shiner Boulevard,Both,Leslie Street and Provost Drive,Anytime,Leslie Street , Provost Drive,43.769412,-79.3642815,43.768331999999994,-79.3704645,43.768331999999994,-79.3704645,dpz8czu
2116,Eldon Avenue,Both,Danforth Avenue and a point 15 metres north,Anytime,Danforth Avenue , a point 15 metres north,43.69050899999999,-79.291494,43.69167782373575,-79.29199001037628,43.69167782373575,-79.29199001037628,dpz8e9v
2118,Renforth Drive,West and South,Bloor Street West and a point 70 metres north of Burnhamthorpe Road,Anytime,Bloor Street West , a point 70 metres north of Burnhamthorpe Road,43.63530299999999,-79.563681,43.643339999999995,-79.5724335,43.643339999999995,-79.5724335,dpz2m31
2119,Royal York Road,West,Crendon Drive and Rathburn Road,Anytime,Crendon Drive , Rathburn Road,43.64864764749176,-79.5744771081411,43.65840217162937,-79.54949109265766,43.65840217162937,-79.54949109265766,dpz2mgc
2120,Royal York Road,East and North,Bloor Street and Rathburn Road,Anytime,Bloor Street , Rathburn Road,43.64732699999999,-79.5113235,43.65840217162937,-79.54949109265766,43.65840217162937,-79.54949109265766,dpz2mgc
